input	country	location	status	place_id_count	place_id	description	place_id	lat	lng	international_phone_number	formatted_phone_number	name	rating	website	url	formatted_address	vicinity
Waritchaphum	th	Thailand	OK	5	ChIJZQhPsqq2PDERS5PS7_DHB1Y	Waritchaphum Primary Education Officr Waritchaphum Sakon Nakhon Thailand	ChIJZQhPsqq2PDERS5PS7_DHB1Y	17.292853	103.637139	-	-	Waritchaphum Primary Education Officr	-	-	https://maps.google.com/?cid=6199143249728410443	Warit Chap Hum , 47150 Waritchaphum, Sakon Nakhon, ตำบล วาริชภูมิ อำเภอ วาริชภูมิ สกลนคร 47150, Thailand	Warit Chap Hum , 47150 Waritchaphum, Sakon Nakhon
Waritchaphum	th	Thailand	OK	5	ChIJ_4yVOqq2PDERJaBiIELTpXw	Waritchaphum Thailand Post Office Waritchaphum Sakon Nakhon Thailand	ChIJ_4yVOqq2PDERJaBiIELTpXw	17.2949888	103.6378698	+66 42 781 184	042 781 184	Waritchaphum Thailand Post Office	-	-	https://maps.google.com/?cid=8981817312824959013	180 Moo 1, Phadung Wa Ri Road, Tambon Waritchaphum, Amphoe Waritchaphum, Sakon Nakhon, 47150, ตำบล วาริชภูมิ อำเภอ วาริชภูมิ สกลนคร 47150, Thailand	180 Moo 1, Phadung Wa Ri Road, Tambon Waritchaphum, Amphoe Waritchaphum, Sakon Nakhon, 47150
Waritchaphum	th	Thailand	OK	5	ChIJqSMb0YK2PDERev4CdRVSJhk	Waritchaphum Sub District Administration Organization Waritchaphum Sakon Nakhon Thailand	ChIJqSMb0YK2PDERev4CdRVSJhk	17.2577683	103.6386731	-	-	Waritchaphum Sub District Administration Organization	-	-	https://maps.google.com/?cid=1812226152174124666	Waritchaphum, Waritchaphum District, Sakon Nakhon 47150, Thailand	Waritchaphum District
Waritchaphum	th	Thailand	OK	5	ChIJxVklrKq2PDERTKbKF9In9XU	Waritchaphum Community Development Office Waritchaphum Sakon Nakhon Thailand	ChIJxVklrKq2PDERTKbKF9In9XU	17.292797	103.636768	-	-	Waritchaphum Community Development Office	-	-	https://maps.google.com/?cid=8499743655027451468	Warit Chap Hum , 47150 Waritchaphum, Sakon Nakhon, ตำบล วาริชภูมิ อำเภอ วาริชภูมิ สกลนคร 47150, Thailand	Warit Chap Hum , 47150 Waritchaphum, Sakon Nakhon
Win Hospital	mm	Myanmar	OK	2	ChIJW0m4dr38yTAR69wGP-0tUTk	Win Hospital, Kyaukpadaung, Myanmar (Burma)	ChIJW0m4dr38yTAR69wGP-0tUTk	20.8491696	95.130456	-	-	Win Hospital	-	-	https://maps.google.com/?cid=4130132830263368939	Kyaukpadaung, Myanmar (Burma)	Kyaukpadaung
Win Sammering	mm	Myanmar	OK	3	ChIJAYpHIhHqvzARbb6rl6Dzvtw	​Win sammering (WSPT), Pathein, Myanmar (Burma)	ChIJAYpHIhHqvzARbb6rl6Dzvtw	16.7786705	94.7420975	+95 42 23 800	042 23 800	​Win sammering (WSPT)	5	-	https://maps.google.com/?cid=15906418804984102509	​Butaryone Street, Near Pyitawthar Housing, Pathein, Myanmar (Burma)	​Butaryone Street, Near Pyitawthar Housing, Pathein
Win Sammering	mm	Myanmar	OK	3	ChIJUQ-bF0GTwTARTqcNGifAfHY	Win Sammering Specialist Clinic, Yangon, Myanmar (Burma)	ChIJUQ-bF0GTwTARTqcNGifAfHY	16.8390574	96.1705462	+95 1 233 6354	01 233 6354	Win Sammering Specialist Clinic	-	-	https://maps.google.com/?cid=8537910267760977742	Yangon, Myanmar (Burma)	Yangon
Win Sammering	mm	Myanmar	OK	3	ChIJnecgCmDswTARQDb-P3u-r9E	​Win Sammering (WSBT), Yangon, Myanmar (Burma)	ChIJnecgCmDswTARQDb-P3u-r9E	16.7716234	96.1738134	+95 9 974 300664	09 974 300664	​Win Sammering (WSBT)	-	-	https://maps.google.com/?cid=15109504711415182912	​No. 59, 54th Street, Botahtaung Township, 11162, Yangon, Myanmar (Burma)	​No. 59, 54th Street, Botahtaung Township, 11162, Yangon
Xuyen A	vn	Vietnam	OK	5	ChIJ4bC3pBYodTERDa5oT5USqGI	Xuyen a Petroleum Pte, Ho Chi Minh City, Ho Chi Minh, Vietnam	ChIJ4bC3pBYodTERDa5oT5USqGI	10.8603654	106.7047522	+84 8 3719 5478	08 3719 5478	Xuyen a Petroleum Pte	-	-	https://maps.google.com/?cid=7108952444296015373	1377/3E, Highway 1A, An Phu Dong Ward, District 12, Ho Chi Minh City, An Phú Đông, Quận 12, Hồ Chí Minh, Vietnam	1377/3E, Highway 1A, An Phu Dong Ward, District 12, Ho Chi Minh City
Xuyen A	vn	Vietnam	OK	5	ChIJCTydwi8vdTERHRvqojIAdeE	Xuyen a JSC, Phường 7, Ho Chi Minh, Vietnam	ChIJCTydwi8vdTERHRvqojIAdeE	10.7803392	106.6872132	-	-	Xuyen a JSC	-	-	https://maps.google.com/?cid=16245891448290548509	654 Dien Bien Phuward 11district 10, phường 7, Quận 3, Hồ Chí Minh, Vietnam	654 Dien Bien Phuward 11district 10
Xuyen A	vn	Vietnam	OK	5	ChIJMe2LVU0pdTER2GMz9F5weuY	Xuyen A Advertisement Production - Service & Trading Joint Stock Company, Ho Chi Minh City, Vietnam	ChIJMe2LVU0pdTER2GMz9F5weuY	10.7926495	106.6409395	+84 8 2212 3441	08 2212 3441	Xuyen A Advertisement Production - Service & Trading Joint Stock Company	-	http://www.quangcaoxuyena.com/	https://maps.google.com/?cid=16607710129008370648	48, Bàu Cát, Phường 14, Quận Tân Bình, phường 14, Tân Bình, Hồ Chí Minh, Vietnam	48, Bàu Cát, Phường 14, Quận Tân Bình, Hồ Chí Minh
YASOTHORN HOSPITAL	th	Thailand	OK	1	ChIJS8gpGTPJFzERxN_lK-54Gp4	Yasothon Hospital Tat Thong Yasothon Thailand	ChIJS8gpGTPJFzERxN_lK-54Gp4	15.7816542	104.1615252	-	-	Yasothon Hospital	-	http://www.yasohospital.org/	https://maps.google.com/?cid=11392551171721125828	Tat Thong, Mueang Yasothon District, Yasothon 35000, Thailand	Tat Thong, Mueang Yasothon District
YHCT Trung Ương	vn	Vietnam	OK	1	ChIJIZ1LSoyrNTERlmFBrs_r4Ls	Bệnh viện Y Học Cổ Truyền Trung Ương, Nguyễn Bỉnh Khiêm, Hanoi, Vietnam	ChIJIZ1LSoyrNTERlmFBrs_r4Ls	21.0160356	105.8484891	+84 4 3826 3616	04 3826 3616	National Hospital of Traditional Medicine	3.9	http://nhtm.gov.vn/	https://maps.google.com/?cid=13538079757089989014	29 Nguyễn Bỉnh Khiêm, Nguyễn Du, Hai Bà Trưng, Hà Nội, Vietnam	29 Nguyễn Bỉnh Khiêm, Nguyễn Du
Yala Hospital	th	Thailand	OK	2	ChIJT_ynPT10szER5_EJuwgVtsM	Yala Hospital Sateng Yala Thailand	ChIJT_ynPT10szER5_EJuwgVtsM	6.5478834	101.2765825	+66 73 212 330	073 212 330	Yala Provincial Hospital	3.8	http://www.yrhyala.com/	https://maps.google.com/?cid=14102482410399199719	152 Siroros, Tambon Sateng, Amphoe Mueang Yala, Chang Wat Yala 95000, Thailand	152 Siroros, Mueang Yala District
Yala Hospital	th	Thailand	OK	2	ChIJjUQtWzx0szER_kgFlCnsdQw	Cooperative hospital in Yala Province. Sateng Yala Thailand	ChIJjUQtWzx0szER_kgFlCnsdQw	6.5499258	101.2785853	+66 73 212 509	073 212 509	Cooperative hospital in Yala Province.	5	http://www.coopyala.com/	https://maps.google.com/?cid=897883364051470590	152 สิโรรส, Tambon Sateng, Amphoe Mueang Yala, Chang Wat Yala 95000, Thailand	152 สิโรรส, Mueang Yala District
Yang Talat Hospital	th	Thailand	OK	1	ChIJU-arbvi5IjERkGWkK2WqCYY	Yang Talat Hospital Yang Talat Kalasin Thailand	ChIJU-arbvi5IjERkGWkK2WqCYY	16.389225	103.348633	+66 43 891 249	043 891 249	Yang Talat Hospital	4.4	http://www.yth.go.th/	https://maps.google.com/?cid=9658438227373352336	87, Tambon Yang Talat, Amphoe Yang Talat, Chang Wat Kalasin 46120, Thailand	87, Yang Talat, Yang Talat District
YangTalad	th	Thailand	OK	1	ChIJueXPVUS3IjERENMgNiBMJ3E	Yangtaladwittayakarn School Yang Talat Kalasin Thailand	ChIJueXPVUS3IjERENMgNiBMJ3E	16.3905836	103.3492725	+66 43 891 378	043 891 378	Yangtaladwittayakarn School	4.5	http://www.yangtalad.net/	https://maps.google.com/?cid=8153569351608357648	Yang Talat, Yang Talat District, Kalasin 46120, Thailand	Yang Talat District
Yanhee Hospital	th	Thailand	OK	1	ChIJ1VPvUeqb4jARde8FbCQym7Y	Yanhee International Hospital Charan Sanitwong Road Bangkok Thailand	ChIJ1VPvUeqb4jARde8FbCQym7Y	13.799459	100.5113012	+66 2 879 0300	02 879 0300	Yanhee International Hospital	3.7	http://th.yanhee.net/	https://maps.google.com/?cid=13158165868305575797	454 Charan Sanitwong Rd, Khwaeng Bang Ao, Khet Bang Phlat, Krung Thep Maha Nakhon 10700, Thailand	454 Charan Sanitwong Road
dr. Haris	id	Indonesia	OK	4	ChIJ722wvif1aS4R53KkOlltemo	Dr. Haris Akman, Jalan Bulevar Utara Kelapa Gading, East Kelapa Gading, North Jakarta City, Jakarta, Indonesia	ChIJ722wvif1aS4R53KkOlltemo	-6.1724616	106.898656	+62 21 4523553	(021) 4523553	Dr. Haris Akman	1	-	https://maps.google.com/?cid=7672565145182434023	Apotik Kelapa Gading Permai DE / 10, Jl. Bulevar Utara Kelapa Gading, RT.9/RW.17, Klp. Gading Tim., Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia	Apotik Kelapa Gading Permai DE / 10, Jalan Bulevar Utara Kelapa Gading RT.9/RW.17, Kelapa Gading Timur
dr. Haris	id	Indonesia	OK	4	ChIJJRDLkaTDPjARCUj0mRSuMiw	Dr Haris, Drien Rampak, West Aceh Regency, Aceh, Indonesia	ChIJJRDLkaTDPjARCUj0mRSuMiw	4.1601468	96.1253567	+62 813-4725-9999	0813-4725-9999	Dr Haris	-	-	https://maps.google.com/?cid=3184799290009864201	Drien Rampak, Johan Pahlawan, West Aceh Regency, Aceh 23616, Indonesia	Drien Rampak
dr. Haris	id	Indonesia	OK	4	ChIJfy27IEn61y0RtCM6DcTRn0Y	Dr. Harris Armadhi SpOG, Jalan Menur Pumpungan, Menur Pumpungan, Surabaya City, East Java, Indonesia	ChIJfy27IEn61y0RtCM6DcTRn0Y	-7.2895545	112.7717737	+62 812-3386-0000	0812-3386-0000	Dr. Harris Armadhi SpOG	5	http://www.harris-spog.com/	https://maps.google.com/?cid=5089016743917659060	no, Jl. Menur Pumpungan No.34, Menur Pumpungan, Sukolilo, Kota SBY, Jawa Timur 60118, Indonesia	no, Jalan Menur Pumpungan No.34, Menur Pumpungan
khwao sinarin	th	Thailand	OK	4	ChIJESo_431gFzER0DyFV3KboDw	Khwao Sinarin Health Center Khwao Sinarin Surin Thailand	ChIJESo_431gFzER0DyFV3KboDw	15.0004819	103.5890254	+66 81 967 3939	081 967 3939	Khwao Sinarin Health Center	-	http://www.kwaosinarin.go.th/page.php?pagename=contact	https://maps.google.com/?cid=4368662553946307792	Khwao Sinarin, Khwao Sinarin District, Surin 32000, Thailand	Khwao Sinarin District
khwao sinarin	th	Thailand	OK	4	ChIJIRmbJIRgFzERB1fwCs3Vfuk	Khwao Sinarin District Office Khwao Sinarin Surin Thailand	ChIJIRmbJIRgFzERB1fwCs3Vfuk	15.0022863	103.5963537	-	-	Khwao Sinarin District Office	5	-	https://maps.google.com/?cid=16825120334531286791	Khwao Sinarin, Khwao Sinarin District, Surin 32000, Thailand	Khwao Sinarin District
kuningan medical center	id	Indonesia	OK	1	ChIJ-Rv2XpkWby4ROKxbjRW9ZKU	RSU KUNINGAN MEDICAL CENTER, Jalan RE Martadinata, Kertawangunan, Kuningan Regency, West Java, Indonesia	ChIJ-Rv2XpkWby4ROKxbjRW9ZKU	-6.9738842	108.5261229	+62 232 8890300	(0232) 8890300	RSU KUNINGAN MEDICAL CENTER	4.1	http://rsu-kuninganmedicalcenter.blogspot.com/	https://maps.google.com/?cid=11917858414192733240	Jl. RE Martadinata No.1, Kertawangunan, Sindangagung, Kabupaten Kuningan, Jawa Barat 45513, Indonesia	Jalan RE Martadinata No.1, Kertawangunan
samoeng hospital	th	Thailand	OK	1	ChIJN1ZdUDFE2jARCPVzsNnvArI	Samoeng Hospital Samoeng Tai Chiang Mai Thailand	ChIJN1ZdUDFE2jARCPVzsNnvArI	18.846671	98.732206	+66 53 487 015	053 487 015	Samoeng Hospital	3.8	-	https://maps.google.com/?cid=12827078406951925000	1766 1269, Tambon Samoeng Tai, Amphoe Samoeng, Chang Wat Chiang Mai 50250, Thailand	1766 1269, Samoeng Tai, Samoeng District
somdet	th	Thailand	OK	5	ChIJHcN70uCY4jARCdDzNOHMnpg	Somdet Chaopraya Hospital Somdet Chao Phraya Road Khlong San Bangkok Thailand	ChIJHcN70uCY4jARCdDzNOHMnpg	13.730491	100.504553	+66 2 442 2500	02 442 2500	Somdet Chaopraya Hospital	3.9	http://www.somdet.go.th/	https://maps.google.com/?cid=10997452607713431561	112 Somdet Chao Phraya Rd, Khwaeng Khlong San, Khet Khlong San, Krung Thep Maha Nakhon 10600, Thailand	112, Somdet Chao Phraya Road, Khlong San
somdet	th	Thailand	OK	5	ChIJe3jyba0BUTARkAL6FL0jAh0	Somdet Phra Srinagarindra Park Thai Chang Thai Chang Phang-nga Thailand	ChIJe3jyba0BUTARkAL6FL0jAh0	8.4365119	98.5180024	-	-	Somdet Phra Srinagarindra Park Thai Chang	4.5	-	https://maps.google.com/?cid=2090272472061051536	Highway 415, Thai Chang, Amphoe Mueang Phang-nga, Chang Wat Phang-nga 82000, Thailand	Highway 415, Thai Chang, Mueang Phang-nga District
somdet	th	Thailand	OK	5	ChIJrduNiWyZ4jARQbHIXvOouKg	Somdet Phra Chao Taksin Shrine Phra Nakhon Bangkok Thailand	ChIJrduNiWyZ4jARQbHIXvOouKg	13.761555	100.500473	-	-	Somdet Phra Chao Taksin Shrine	4	-	https://maps.google.com/?cid=12157652957307384129	Trok Ban Phan Thom, Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand	Trok Ban Phan Thom, Ban Phan Thom, Phra Nakhon
suwannaphum	th	Thailand	OK	5	ChIJ1WQs37RnHTER7MwrAkxd978	Suvarnabhumi Suite Lat Krabang Bangkok Thailand	ChIJ1WQs37RnHTER7MwrAkxd978	13.72299	100.774471	+66 2 327 4444	02 327 4444	Suvarnabhumi Suite	3.7	http://www.suvarnabhumisuite.com/	https://maps.google.com/?cid=13832627361527090412	1675/1 Soi Latkrabang11/13 Latkrabang Road Latkrabang Khwaeng Lat Krabang, Khet Lat Krabang, Krung Thep Maha Nakhon 10520, Thailand	1675/1 Soi Latkrabang11/13 Latkrabang Road, Latkrabang
suwannaphum	th	Thailand	OK	5	ChIJGbkUvbxnHTERiOyQwurN0aU	Parking Taxi Suvarnabhumi Airport Nong Prue Samut Prakan Thailand	ChIJGbkUvbxnHTERiOyQwurN0aU	13.7065866	100.7672383	+66 99 285 6859	099 285 6859	Parking Taxi Suvarnabhumi Airport	4.8	-	https://maps.google.com/?cid=11948557694560955528	สนามบินสุวรรณภูมิ, ตำบล หนองปรือ อำเภอ บางพลี สมุทรปราการ 10540, Tambon Nong Prue, Amphoe Bang Phli, Chang Wat Samut Prakan 10540, Thailand	สนามบินสุวรรณภูมิ, ตำบล หนองปรือ อำเภอ บางพลี สมุทรปราการ 10540
suwannaphum	th	Thailand	OK	5	ChIJqaN9fSxnHTERha_75XjWCTw	Suvarnabhumi Pipe Industry Co.,Ltd. Lat Krabang Bangkok Thailand	ChIJqaN9fSxnHTERha_75XjWCTw	13.7205	100.712611	+66 2 326 9946	02 326 9946	Suvarnabhumi Pipe Industry Co.,Ltd.	-	http://www.suvarnabhumipipe.com/contact.php	https://maps.google.com/?cid=4326224731808968581	8 Soi Lat Krabang 38, Lat Krabang, Khet Lat Krabang, Bangkok, 10520, แขวง ลาดกระบัง เขต ลาดกระบัง กรุงเทพมหานคร 10520, Thailand	8 Soi Lat Krabang 38, Lat Krabang, Khet Lat Krabang, Bangkok, 10520
suwannaphum	th	Thailand	OK	5	ChIJr1nG2LRnHTERHNxatjjyyfc	Suvarnabhumi Suite Lat Krabang Road Bangkok Thailand	ChIJr1nG2LRnHTERHNxatjjyyfc	13.723056	100.77452	+66 2 327 4444	02 327 4444	Suvarnabhumi Suite	4	http://www.suvarnabhumisuite.com/	https://maps.google.com/?cid=17855068523078540316	39/1 Lat Krabang Rd, Khwaeng Lat Krabang, Khet Lat Krabang, Krung Thep Maha Nakhon 10520, Thailand	39/1 Lat Krabang Road, Lat Krabang
Đa khoa	vn	Vietnam	OK	5	ChIJG9TNKj4vdTERuNMZRBNAxZo	Phòng Khám Đa Khoa Quốc Tế Sài Gòn Cơ sở 2, Trịnh Văn Cấn, Cầu Ông Lãnh, Ho Chi Minh, Vietnam	ChIJG9TNKj4vdTERuNMZRBNAxZo	10.767665	106.696907	+84 8 3821 3456	08 3821 3456	Phòng Khám Đa Khoa Quốc Tế Sài Gòn Cơ sở 2	4.3	http://www.taimuihongsg.com/	https://maps.google.com/?cid=11152390503744000952	6 Trịnh Văn Cấn, Cầu Ông Lãnh, Quận 1, Hồ Chí Minh, Vietnam	6 Trịnh Văn Cấn, Cầu Ông Lãnh, 1
Đa khoa	vn	Vietnam	OK	5	ChIJY4ZKdX_edDERxDertoWU9yM	Dong Nai General Hospital, Đồng Khởi, Bien Hoa, Dong Nai, Vietnam	ChIJY4ZKdX_edDERxDertoWU9yM	10.9523636	106.868017	+84 61 8969 999	061 8969 999	Dong Nai General Hospital	3.9	http://benhviendongnai.vn/	https://maps.google.com/?cid=2591703412591245252	2 Đồng Khởi, Tam Hòa, Tp. Biên Hòa, Đồng Nai, Vietnam	2 Đồng Khởi, Tam Hòa, thành phố Biên Hòa
Đa khoa	vn	Vietnam	OK	5	ChIJjdZlLX-rNTERxklnZBnxNvw	Bệnh viện Đa khoa Đống Đa, Nguyễn Lương Bằng, Hanoi, Vietnam	ChIJjdZlLX-rNTERxklnZBnxNvw	21.0153875	105.826792	+84 4 8582 2392	04 8582 2392	Bệnh viện Đa khoa Đống Đa	3.4	http://benhviendakhoadongda.com.vn/	https://maps.google.com/?cid=18173978437661182406	192 Nguyễn Lương Bằng, Nam Đồng, Đống Đa, Hà Nội, Vietnam	192 Nguyễn Lương Bằng, Nam Đồng
Đa khoa	vn	Vietnam	OK	5	ChIJq7dtgXgldTERuEn5U9IkXUs	Bệnh Viện đa khoa Tâm Trí Sài Gòn, Trường Chinh, Tân Thới Nhất, Ho Chi Minh, Vietnam	ChIJq7dtgXgldTERuEn5U9IkXUs	10.8317366	106.6218418	+84 8 6260 1100	08 6260 1100	Bệnh Viện đa khoa Tâm Trí Sài Gòn	3.5	http://bvtamtrisaigon.com.vn/	https://maps.google.com/?cid=5430537211449264568	171/3 Trường Chinh, Vinh Phuoc Pagoda, Tân Thới Nhất, Quận 12, Hồ Chí Minh, Vietnam	171/3 Trường Chinh, Tân Thới Nhất
Đa khoa	vn	Vietnam	OK	5	ChIJu9rEK0GIoDER05iUG74nPWE	Bệnh viện đa khoa trung ương Cần Thơ, Quốc lộ 91B, An Bình, Cần Thơ, Vietnam	ChIJu9rEK0GIoDER05iUG74nPWE	10.0287631	105.755399	+84 292 3820 071	0292 3820 071	Bệnh viện đa khoa trung ương Cần Thơ	4	http://www.bvtwct.vn/	https://maps.google.com/?cid=7006800292718352595	315 Quốc lộ 91B, An Bình, Ninh Kiều, Cần Thơ, Vietnam	315 Quốc lộ 91B, An Bình
คณะแพทยศาสตร์ มข.	th	Thailand	OK	1	ChIJ0xPcA_WKIjERdT-a3IKHg34	คณะแพทยศาสตร์ ตำบล ศิลา ขอนแก่น ประเทศไทย	ChIJ0xPcA_WKIjERdT-a3IKHg34	16.4695501	102.8311281	+66 43 348 360	043 348 360	Faculty of Medicine	4.7	http://www.md.kku.ac.th/	https://maps.google.com/?cid=9116279066844610421	Sila, Mueang Khon Kaen District, Khon Kaen 40000, Thailand	Sila, Mueang Khon Kaen District
คณะแพทยศาสตร์วชิรพยาบาล	th	Thailand	OK	2	ChIJP2VYjF-Z4jARid69ULXxpAI	คณะแพทยศาสตร์วชิรพยาบาล ถนน สามเสน กรุงเทพมหานคร ประเทศไทย	ChIJP2VYjF-Z4jARid69ULXxpAI	13.780841	100.508699	+66 2 244 3000	02 244 3000	Faculty of Medicine Vajira Hospital	4.1	http://www.vajira.ac.th/	https://maps.google.com/?cid=190542845302398601	681 Samsen Rd, Dusit, Khet Dusit, Krung Thep Maha Nakhon 10300, Thailand	681 Samsen Road, Dusit
คณะแพทยศาสตร์วชิรพยาบาล	th	Thailand	OK	2	ChIJebDQjF-Z4jARbDzoYHiVmcs	คณะแพทยศาสตร์วชิรพยาบาล มหาวิทยาลัยนวมินทราธิราช ถนน สุโขทัย เขต ดุสิต กรุงเทพมหานคร ประเทศไทย	ChIJebDQjF-Z4jARbDzoYHiVmcs	13.7819997	100.5079612	-	-	Vajira Hospitals Saving Cooperative Limited	4.1	http://www.vajiracoop.com/vajira/show.php?Category=tcpra&No=00000149	https://maps.google.com/?cid=14670921605390548076	146/69 ถนน สุโขทัย Khwaeng Wachira Phayaban, Khet Dusit, Krung Thep Maha Nakhon 10300, Thailand	146/69, ถนน สุโขทัย, Wachira Phayaban, Dusit
คลองหาด	th	Thailand	OK	4	ChIJJQyhLApFGzERDMw3Yv8PckI	โรงเรียนคลองหาดพิทยาคม ตำบล คลองหาด สระแก้ว ประเทศไทย	ChIJJQyhLApFGzERDMw3Yv8PckI	13.4518509	102.299888	+66 37 512 234	037 512 234	โรงเรียนคลองหาดพิทยาคม	4.6	http://www.khp.ac.th/	https://maps.google.com/?cid=4787906943387159564	Khlong Hat, Khlong Hat District, Sa Kaeo 27260, Thailand	Khlong Hat, Khlong Hat District
คลองหาด	th	Thailand	OK	4	ChIJg40YrqBFGzERuUrhhFtaLwc	คลองหาดรีสอร์ท ตำบล คลองหาด สระแก้ว ประเทศไทย	ChIJg40YrqBFGzERuUrhhFtaLwc	13.4528918	102.30362	+66 94 785 3564	094 785 3564	คลองหาดรีสอร์ท	3.4	http://www.klonghad-resort.com/	https://maps.google.com/?cid=517731831288777401	101 หมู่ 6 ต.คลองหาด อ.คลองหาด จ.สระแก้ว Tambon Khlong Hat, Amphoe Khlong Hat, Chang Wat Sa Kaeo 27210, Thailand	101 หมู่ 6 ต.คลองหาด อ.คลองหาด จ.สระแก้ว, Khlong Hat District
คลองหาด	th	Thailand	OK	4	ChIJtwl-lQpFGzERDQOmjW-LYLo	ที่ว่าการอำเภอคลองหาด ตำบล คลองหาด สระแก้ว ประเทศไทย	ChIJtwl-lQpFGzERDQOmjW-LYLo	13.4482189	102.2998654	+66 37 512 241	037 512 241	Khlong Hat District Office	-	-	https://maps.google.com/?cid=13429887400052917005	Khlong Hat, Khlong Hat District, Sa Kaeo 27260, Thailand	Khlong Hat District
คลองหาด	th	Thailand	OK	4	ChIJu4CC0wlFGzERiNeque-qDpw	คลองหาดฟาร์มาซี ตำบล คลองหาด สระแก้ว ประเทศไทย	ChIJu4CC0wlFGzERiNeque-qDpw	13.4563348	102.3001888	-	-	คลองหาดฟาร์มาซี	4	-	https://maps.google.com/?cid=11245113266179594120	Khlong Hat, Khlong Hat District, Sa Kaeo 27260, Thailand	Khlong Hat District
ค่ายสุรสีห์	th	Thailand	OK	2	ChIJuV5r0Iid4zAR88T5jgfspPM	โรงพยาบาลค่ายสุรสีห์ ตำบล ลาดหญ้า กาญจนบุรี ประเทศไทย	ChIJuV5r0Iid4zAR88T5jgfspPM	14.1054034	99.42554	+66 34 589 231	034 589 231	Fort Surasi Hospital	4.1	-	https://maps.google.com/?cid=17556416764604695795	Lat Ya, Mueang Kanchanaburi District, Kanchanaburi 71190, Thailand	Lat Ya, Mueang Kanchanaburi District
จตุรพักตรพิมาน	th	Thailand	OK	1	ChIJFSEnZz32FzERKvw0NsATbHg	ธนาคารออมสิน สาขาจตุรพักตรพิมาน ตำบล หัวช้าง ร้อยเอ็ด ประเทศไทย	ChIJFSEnZz32FzERKvw0NsATbHg	15.8489379	103.5704089	+66 43 547 832	043 547 832	Chaturaphak Phiman Ratchadapisek School	4.2	http://cpr.ac.th/	https://maps.google.com/?cid=8677332298300193834	53 ถนนธาตุอำนวยเดช อำเภอจตุรพักตร์พิมาน Amphoe Chaturaphak Phiman, Chang Wat Roi Et 45180, Thailand	53 ถนนธาตุอำนวยเดช, อำเภอจตุรพักตร์พิมาน
ซานเปาโล	th	Thailand	OK	1	ChIJsYe4QLCr_TARz0Pn4l4fRA0	โรงพยาบาลชานเปาโล ตำบลหัวหิน ประจวบคีรีขันธ์ ประเทศไทย	ChIJsYe4QLCr_TARz0Pn4l4fRA0	12.5638876	99.9596258	+66 32 532 576	032 532 576	San Paulo Hospital	3.9	http://www.sanpaulo.co.th/	https://maps.google.com/?cid=955923513303581647	222 เพชรเกษม Phet Kasem Rd, Tambon Hua Hin, Amphoe Hua Hin, Chang Wat Prachuap Khiri Khan 77110, Thailand	222 เพชรเกษม Phet Kasem Road, Hua Hin District
